ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,note_classif.label,note_indicator.label,note_source.label
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,2563.63,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,2377.19,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,2482.4,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,2499.34,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,2101.08,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,2078.86,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,2226.6,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Average monthly earnings of employees by sex and economic activity,ES - Encuesta Anual de Estructura Salarial,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,2363.09,,Currency: ESP - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,1085.76,,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,1416.18,,Currency: EST - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,1167.85,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 50 employees
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,1139.61,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 50 employees
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,1260.38,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 50 employees
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,1181.63,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Institutional sector coverage: Public sector only | Establishment size coverage: All establishments with at least 50 employees
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,1268.51,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,1379.34,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,1547.05,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,1575.1,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Estonia,Average monthly earnings of employees by sex and economic activity,ES - Survey of Wages and Salaries,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,1653.9,,Currency: EST - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Ethiopia,Average monthly earnings of employees by sex and economic activity,LFS - National Labor Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,72.24,,Currency: ETH - Birr (ETB),Repository: ILO-STATISTICS - Micro data processing
Finland,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,4569.87,,Currency: FIN - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Finland,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,4035.48,,Currency: FIN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,4038.06,,Currency: FIN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,4073.34,,Currency: FIN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,4074.51,,Currency: FIN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,3368.48,,Currency: FIN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
